noise_type,noise_intensity,diffusion_type,diffusion_constant_xx,diffusion_constant_xy,diffusion_constant_yy,spatial_correlation,temporal_correlation,linear_cross_correlation_mean,linear_cross_correlation_std
correlated,0.1,isotropic,1.05,0,0,3.0,0.05,[0.8638763623359571],[0.0058290555463071]
correlated,0.16,isotropic,1.05,0,0,3.0,0.05,[0.8563588477748161],[0.0078644744145548]
correlated,0.2,isotropic,1.05,0,0,3.0,0.05,[0.8536900832261431],[0.0075114848484599]
correlated,0.24,isotropic,1.05,0,0,3.0,0.05,[0.8481652756805129],[0.0082399992569144]
correlated,0.28,isotropic,1.05,0,0,3.0,0.05,[0.8460638490798984],[0.0090007613051289]
correlated,0.32,isotropic,1.05,0,0,3.0,0.05,[0.8420759740686876],[0.0081260030828108]
correlated,0.36,isotropic,1.05,0,0,3.0,0.05,[0.8405833717495332],[0.0075463754531105]
correlated,0.5,isotropic,1.05,0,0,3.0,0.05,[0.830128550589666],[0.007958659564116]
correlated,0.75,isotropic,1.05,0,0,3.0,0.05,[0.8194108264604689],[0.006448610926311]
correlated,1.0,isotropic,1.05,0,0,3.0,0.05,[0.8108152795537418],[0.0060287423041352]
correlated,0.05,isotropic,1.2,0,0,3.0,0.05,[0.8713891122452904],[0.0047291347116904]
correlated,0.1,isotropic,1.2,0,0,3.0,0.05,[0.8754835840359924],[0.005600402037237]
correlated,0.16,isotropic,1.2,0,0,3.0,0.05,[0.8668122441470243],[0.0081301618643293]
correlated,0.2,isotropic,1.2,0,0,3.0,0.05,[0.8634402239721117],[0.0078212209710213]
correlated,0.24,isotropic,1.2,0,0,3.0,0.05,[0.8592861706294824],[0.0083420272982255]
correlated,0.28,isotropic,1.2,0,0,3.0,0.05,[0.8562988910741944],[0.00787314985923]
correlated,0.32,isotropic,1.2,0,0,3.0,0.05,[0.8521073869711638],[0.0080452796757082]
correlated,0.36,isotropic,1.2,0,0,3.0,0.05,[0.8502558758436042],[0.0081989335401611]
correlated,0.5,isotropic,1.2,0,0,3.0,0.05,[0.8425233564488064],[0.007233343451689]
correlated,0.75,isotropic,1.2,0,0,3.0,0.05,[0.8333669217692135],[0.0059475002848618]
correlated,1.0,isotropic,1.2,0,0,3.0,0.05,[0.8252817157215103],[0.0059376568332455]
correlated,0.05,isotropic,0.45,0,0,3.0,0.1,[0.7895550627065464],[0.0069268989122555]
correlated,0.1,isotropic,0.45,0,0,3.0,0.1,[0.798509062195212],[0.0059483520821618]
correlated,0.16,isotropic,0.45,0,0,3.0,0.1,[0.7981066235357167],[0.0064685487529517]
correlated,0.2,isotropic,0.45,0,0,3.0,0.1,[0.795785572018628],[0.006261741413786]
correlated,0.24,isotropic,0.45,0,0,3.0,0.1,[0.7953108229993058],[0.0064953915857083]
correlated,0.28,isotropic,0.45,0,0,3.0,0.1,[0.7928926661120332],[0.0065418275067035]
correlated,0.32,isotropic,0.45,0,0,3.0,0.1,[0.7913647394820139],[0.006670177267603]
correlated,0.36,isotropic,0.45,0,0,3.0,0.1,[0.7894352483274301],[0.006486509539832]
correlated,0.5,isotropic,0.45,0,0,3.0,0.1,[0.7806385112692772],[0.0065791016286152]
correlated,0.75,isotropic,0.45,0,0,3.0,0.1,[0.7672767228960496],[0.0062392153163198]
correlated,1.0,isotropic,0.45,0,0,3.0,0.1,[0.7571274400199606],[0.0057036518913067]
correlated,0.05,isotropic,0.6,0,0,3.0,0.1,[0.8231391678655009],[0.0066481775665709]
correlated,0.1,isotropic,0.6,0,0,3.0,0.1,[0.8304804680080162],[0.0057048822679615]
correlated,0.16,isotropic,0.6,0,0,3.0,0.1,[0.8303581115196537],[0.0055695527712533]
correlated,0.2,isotropic,0.6,0,0,3.0,0.1,[0.8290513926097377],[0.0056765223731805]
correlated,0.24,isotropic,0.6,0,0,3.0,0.1,[0.8278912171892535],[0.006184787350169]
correlated,0.28,isotropic,0.6,0,0,3.0,0.1,[0.8253673863985658],[0.0058833405027352]
correlated,0.32,isotropic,0.6,0,0,3.0,0.1,[0.8249297464394181],[0.006548410113158]
correlated,0.36,isotropic,0.6,0,0,3.0,0.1,[0.8218506972308071],[0.0066715499431084]
correlated,0.5,isotropic,0.6,0,0,3.0,0.1,[0.8148739523810424],[0.0060319707721768]
correlated,0.75,isotropic,0.6,0,0,3.0,0.1,[0.8026749480723819],[0.006372136076565]
correlated,1.0,isotropic,0.6,0,0,3.0,0.1,[0.7949950597155192],[0.0055923870968011]
correlated,0.05,isotropic,0.75,0,0,3.0,0.1,[0.8465996484460624],[0.005071353598796]
correlated,0.1,isotropic,0.75,0,0,3.0,0.1,[0.852485531013526],[0.0038690194571332]
correlated,0.16,isotropic,0.75,0,0,3.0,0.1,[0.8501347064251681],[0.0054090137184501]
correlated,0.2,isotropic,0.75,0,0,3.0,0.1,[0.8481756209561684],[0.0060097757294421]
correlated,0.24,isotropic,0.75,0,0,3.0,0.1,[0.8483798402587825],[0.0060302119675118]
correlated,0.28,isotropic,0.75,0,0,3.0,0.1,[0.8471059885036291],[0.0067342959206436]
correlated,0.32,isotropic,0.75,0,0,3.0,0.1,[0.8458862143646535],[0.0056003853715281]
correlated,0.36,isotropic,0.75,0,0,3.0,0.1,[0.8433499946533005],[0.0063626151342917]
correlated,0.5,isotropic,0.75,0,0,3.0,0.1,[0.8369401731447215],[0.0062433842742779]
correlated,0.75,isotropic,0.75,0,0,3.0,0.1,[0.827891247106588],[0.0059463483810376]
correlated,1.0,isotropic,0.75,0,0,3.0,0.1,[0.8199972080761718],[0.0058754282525102]
correlated,0.05,isotropic,0.9,0,0,3.0,0.1,[0.8612838036046248],[0.0051617037392767]
correlated,0.1,isotropic,0.9,0,0,3.0,0.1,[0.8679875592081634],[0.0045140071957791]
correlated,0.16,isotropic,0.9,0,0,3.0,0.1,[0.8655221989529818],[0.0052794262010358]
correlated,0.2,isotropic,0.9,0,0,3.0,0.1,[0.8647273817221326],[0.0055750365527144]
correlated,0.24,isotropic,0.9,0,0,3.0,0.1,[0.8622806873989338],[0.0062694065485925]
correlated,0.28,isotropic,0.9,0,0,3.0,0.1,[0.8629699835338493],[0.0055977092217735]
correlated,0.32,isotropic,0.9,0,0,3.0,0.1,[0.859962546095086],[0.0057360818113336]
correlated,0.36,isotropic,0.9,0,0,3.0,0.1,[0.8590837576516939],[0.0057722045803676]
correlated,0.5,isotropic,0.9,0,0,3.0,0.1,[0.8533805930922918],[0.0061138200278191]
correlated,0.75,isotropic,0.9,0,0,3.0,0.1,[0.8452200620161439],[0.0061752652161387]
correlated,1.0,isotropic,0.9,0,0,3.0,0.1,[0.8376849561466828],[0.0054725103434095]
correlated,0.05,isotropic,1.05,0,0,3.0,0.1,[0.8738202507864827],[0.0055444396757495]
correlated,0.1,isotropic,1.05,0,0,3.0,0.1,[0.8793508540261408],[0.0035689956494627]
correlated,0.16,isotropic,1.05,0,0,3.0,0.1,[0.877262854463607],[0.0058985418016609]
correlated,0.2,isotropic,1.05,0,0,3.0,0.1,[0.875633998015083],[0.0055045406587808]
correlated,0.24,isotropic,1.05,0,0,3.0,0.1,[0.8742102029524582],[0.0062707096764593]
correlated,0.28,isotropic,1.05,0,0,3.0,0.1,[0.8722078249229146],[0.0067442457168208]
correlated,0.32,isotropic,1.05,0,0,3.0,0.1,[0.8716967254918317],[0.0064794459495264]
correlated,0.36,isotropic,1.05,0,0,3.0,0.1,[0.8710186139179941],[0.0068001308038046]
correlated,0.5,isotropic,1.05,0,0,3.0,0.1,[0.8659841320368022],[0.0057514188292748]
correlated,0.75,isotropic,1.05,0,0,3.0,0.1,[0.856973281865534],[0.006061590430539]
correlated,1.0,isotropic,1.05,0,0,3.0,0.1,[0.8519853964771014],[0.0051767683851178]
correlated,0.05,isotropic,1.2,0,0,3.0,0.1,[0.8824791911769145],[0.0055620141470021]
correlated,0.1,isotropic,1.2,0,0,3.0,0.1,[0.8889875565507614],[0.0037741653605034]
correlated,0.16,isotropic,1.2,0,0,3.0,0.1,[0.8864076395766334],[0.0050772817169694]
correlated,0.2,isotropic,1.2,0,0,3.0,0.1,[0.8847933681387417],[0.0057733450784608]
correlated,0.24,isotropic,1.2,0,0,3.0,0.1,[0.8836384717083989],[0.0058864327582267]
correlated,0.28,isotropic,1.2,0,0,3.0,0.1,[0.8816370126627344],[0.0064461701795408]
correlated,0.32,isotropic,1.2,0,0,3.0,0.1,[0.8812733101494313],[0.0063584058798103]
correlated,0.36,isotropic,1.2,0,0,3.0,0.1,[0.8791923640991416],[0.0065301158108723]
correlated,0.5,isotropic,1.2,0,0,3.0,0.1,[0.8747621064260522],[0.006222130922895]
correlated,0.75,isotropic,1.2,0,0,3.0,0.1,[0.8679220594971829],[0.005755571601042]
correlated,1.0,isotropic,1.2,0,0,3.0,0.1,[0.861280982091277],[0.0057697480301082]
correlated,0.05,isotropic,0.45,0,0,3.0,0.5,[0.822652806286926],[0.0089827998953943]
correlated,0.1,isotropic,0.45,0,0,3.0,0.5,[0.8208439602182022],[0.0061220409028166]
correlated,0.16,isotropic,0.45,0,0,3.0,0.5,[0.8244816083731457],[0.005267144560173]
correlated,0.2,isotropic,0.45,0,0,3.0,0.5,[0.8238282370969277],[0.005405263328787]
correlated,0.24,isotropic,0.45,0,0,3.0,0.5,[0.8244873211974459],[0.0052522511587918]
correlated,0.28,isotropic,0.45,0,0,3.0,0.5,[0.8237387735683348],[0.0060441003629412]
correlated,0.32,isotropic,0.45,0,0,3.0,0.5,[0.823616999944041],[0.0059783814272392]
correlated,0.36,isotropic,0.45,0,0,3.0,0.5,[0.8241212547672025],[0.0053241219856292]
correlated,0.5,isotropic,0.45,0,0,3.0,0.5,[0.8233572715405433],[0.005814929337344]
correlated,0.75,isotropic,0.45,0,0,3.0,0.5,[0.8211621403316418],[0.0056043531620373]
correlated,1.0,isotropic,0.45,0,0,3.0,0.5,[0.8191507232519624],[0.0051793867344992]
correlated,0.05,isotropic,0.6,0,0,3.0,0.5,[0.8515414338746191],[0.0080523916954842]
correlated,0.1,isotropic,0.6,0,0,3.0,0.5,[0.8490331550535357],[0.0048265633867408]
correlated,0.16,isotropic,0.6,0,0,3.0,0.5,[0.8510262081527603],[0.0048387908897897]
correlated,0.2,isotropic,0.6,0,0,3.0,0.5,[0.8512750115286083],[0.0045459037691822]
correlated,0.24,isotropic,0.6,0,0,3.0,0.5,[0.8508736091524578],[0.0047613409222665]
correlated,0.28,isotropic,0.6,0,0,3.0,0.5,[0.8504458742773053],[0.0046998343607541]
correlated,0.32,isotropic,0.6,0,0,3.0,0.5,[0.849200975757797],[0.0054956876753129]
correlated,0.36,isotropic,0.6,0,0,3.0,0.5,[0.8500151958435727],[0.0048780276869845]
correlated,0.5,isotropic,0.6,0,0,3.0,0.5,[0.8493295675802757],[0.0047195687871552]
correlated,0.75,isotropic,0.6,0,0,3.0,0.5,[0.8459442103574363],[0.0046576378922948]
correlated,1.0,isotropic,0.6,0,0,3.0,0.5,[0.8431282991057618],[0.004374703531386]
correlated,0.05,isotropic,0.75,0,0,3.0,0.5,[0.8694622104280183],[0.0072313568621098]
correlated,0.1,isotropic,0.75,0,0,3.0,0.5,[0.8686187804822589],[0.0045278806290551]
correlated,0.16,isotropic,0.75,0,0,3.0,0.5,[0.8697392566436137],[0.0045599698861815]
correlated,0.2,isotropic,0.75,0,0,3.0,0.5,[0.8694423691585937],[0.0047314378439988]
correlated,0.24,isotropic,0.75,0,0,3.0,0.5,[0.8679829635230629],[0.0046516771856007]
correlated,0.28,isotropic,0.75,0,0,3.0,0.5,[0.8674343284952728],[0.0047238488776492]
correlated,0.32,isotropic,0.75,0,0,3.0,0.5,[0.8670370891342776],[0.005540870844311]
correlated,0.36,isotropic,0.75,0,0,3.0,0.5,[0.8668590379860839],[0.0049686228883622]
correlated,0.5,isotropic,0.75,0,0,3.0,0.5,[0.8666190045106741],[0.0044300872494034]
correlated,0.75,isotropic,0.75,0,0,3.0,0.5,[0.8642060122768196],[0.0040876032553841]
correlated,1.0,isotropic,0.75,0,0,3.0,0.5,[0.8611692310208334],[0.0039202780757061]
correlated,0.05,isotropic,0.9,0,0,3.0,0.5,[0.883727643322321],[0.0060367540657345]
correlated,0.1,isotropic,0.9,0,0,3.0,0.5,[0.8811641908816982],[0.0039097831673332]
correlated,0.16,isotropic,0.9,0,0,3.0,0.5,[0.8830167197143],[0.003526798658454]
correlated,0.2,isotropic,0.9,0,0,3.0,0.5,[0.8827989093454083],[0.0039256188206812]
correlated,0.24,isotropic,0.9,0,0,3.0,0.5,[0.8816576673637428],[0.004011800577685]
correlated,0.28,isotropic,0.9,0,0,3.0,0.5,[0.88016775120441],[0.0043197572900477]
correlated,0.32,isotropic,0.9,0,0,3.0,0.5,[0.88148119945871],[0.004465330444751]
correlated,0.36,isotropic,0.9,0,0,3.0,0.5,[0.8802742094358822],[0.0046666961055125]
correlated,0.5,isotropic,0.9,0,0,3.0,0.5,[0.879866807237518],[0.0044566594601505]
correlated,0.75,isotropic,0.9,0,0,3.0,0.5,[0.8765164832005601],[0.003834610008174]
correlated,1.0,isotropic,0.9,0,0,3.0,0.5,[0.8741215114275986],[0.0043043056209015]
correlated,0.05,isotropic,1.05,0,0,3.0,0.5,[0.8932193856158374],[0.0056019206009076]
correlated,0.1,isotropic,1.05,0,0,3.0,0.5,[0.8924181285975625],[0.0034918735240384]
correlated,0.16,isotropic,1.05,0,0,3.0,0.5,[0.8933831625927198],[0.0035402735206538]
correlated,0.2,isotropic,1.05,0,0,3.0,0.5,[0.8924994980137145],[0.0037951711706246]
correlated,0.24,isotropic,1.05,0,0,3.0,0.5,[0.8917535534446972],[0.004212858157219]
correlated,0.28,isotropic,1.05,0,0,3.0,0.5,[0.8915947168487439],[0.0043661095295571]
correlated,0.32,isotropic,1.05,0,0,3.0,0.5,[0.890664827381995],[0.004276977830327]
correlated,0.36,isotropic,1.05,0,0,3.0,0.5,[0.8897611033313023],[0.0044277049456364]
correlated,0.5,isotropic,1.05,0,0,3.0,0.5,[0.8890604904812548],[0.0044085983708634]
correlated,0.75,isotropic,1.05,0,0,3.0,0.5,[0.8863990432466317],[0.0044367026129978]
correlated,1.0,isotropic,1.05,0,0,3.0,0.5,[0.8838054884423485],[0.0038335317858467]
correlated,0.05,isotropic,1.2,0,0,3.0,0.5,[0.9010113630275768],[0.006382385700589]
correlated,0.1,isotropic,1.2,0,0,3.0,0.5,[0.901379128979897],[0.0035236321955786]
correlated,0.16,isotropic,1.2,0,0,3.0,0.5,[0.9016918020865878],[0.0033859154807442]
correlated,0.2,isotropic,1.2,0,0,3.0,0.5,[0.90119774053824],[0.0034610121718441]
correlated,0.24,isotropic,1.2,0,0,3.0,0.5,[0.9002402954139355],[0.0039858693480067]
correlated,0.28,isotropic,1.2,0,0,3.0,0.5,[0.8991093697139763],[0.0039204081433836]
correlated,0.32,isotropic,1.2,0,0,3.0,0.5,[0.89802029100551],[0.0043307775351273]
correlated,0.36,isotropic,1.2,0,0,3.0,0.5,[0.8977337056540273],[0.00412025340933]
correlated,0.5,isotropic,1.2,0,0,3.0,0.5,[0.897050881920612],[0.0045016412781349]
correlated,0.75,isotropic,1.2,0,0,3.0,0.5,[0.894758773589028],[0.0039987826134437]
correlated,1.0,isotropic,1.2,0,0,3.0,0.5,[0.891971855010399],[0.0045363578699721]
correlated,0.05,isotropic,0.45,0,0,3.0,1.0,[0.8248255337300405],[0.0110251809300426]
correlated,0.1,isotropic,0.45,0,0,3.0,1.0,[0.821125999637863],[0.0067932526516066]
correlated,0.16,isotropic,0.45,0,0,3.0,1.0,[0.8210421682400971],[0.0054519741825728]
correlated,0.2,isotropic,0.45,0,0,3.0,1.0,[0.8213387302755583],[0.0049775817427849]
correlated,0.24,isotropic,0.45,0,0,3.0,1.0,[0.8219290291082574],[0.0046314468933222]
correlated,0.28,isotropic,0.45,0,0,3.0,1.0,[0.8204190108500896],[0.0050912155373533]
correlated,0.32,isotropic,0.45,0,0,3.0,1.0,[0.8198441848585897],[0.0052839321681792]
correlated,0.36,isotropic,0.45,0,0,3.0,1.0,[0.8201950301756691],[0.0055237007662075]
correlated,0.5,isotropic,0.45,0,0,3.0,1.0,[0.8178318534640168],[0.0058992259025417]
correlated,0.75,isotropic,0.45,0,0,3.0,1.0,[0.8159702877042261],[0.005692845164809]
correlated,1.0,isotropic,0.45,0,0,3.0,1.0,[0.8150239566651518],[0.0049212544381899]
correlated,0.05,isotropic,0.6,0,0,3.0,1.0,[0.8530621364465976],[0.0111512023950564]
correlated,0.1,isotropic,0.6,0,0,3.0,1.0,[0.8499437655805927],[0.0055974671576778]
correlated,0.16,isotropic,0.6,0,0,3.0,1.0,[0.8491349040642329],[0.0047170881242747]
correlated,0.2,isotropic,0.6,0,0,3.0,1.0,[0.849815670987487],[0.0048917327945529]
correlated,0.24,isotropic,0.6,0,0,3.0,1.0,[0.8486040733105114],[0.0048191038536442]
correlated,0.28,isotropic,0.6,0,0,3.0,1.0,[0.8484204234566295],[0.0049556040969285]
correlated,0.32,isotropic,0.6,0,0,3.0,1.0,[0.8472540028585996],[0.0055998614424735]
correlated,0.36,isotropic,0.6,0,0,3.0,1.0,[0.8460153167840165],[0.0059277214177639]
correlated,0.5,isotropic,0.6,0,0,3.0,1.0,[0.845248652450606],[0.0052177424136362]
correlated,0.75,isotropic,0.6,0,0,3.0,1.0,[0.8431152043339207],[0.0046683015768185]
correlated,1.0,isotropic,0.6,0,0,3.0,1.0,[0.8406701895430031],[0.0049211313541309]
correlated,0.05,isotropic,0.75,0,0,3.0,1.0,[0.8718587223081167],[0.0098835614677185]
correlated,0.1,isotropic,0.75,0,0,3.0,1.0,[0.8680693777750889],[0.0045804550086966]
correlated,0.16,isotropic,0.75,0,0,3.0,1.0,[0.8671504198958901],[0.0043096754396835]
correlated,0.2,isotropic,0.75,0,0,3.0,1.0,[0.8680749241326247],[0.0041948527192133]
correlated,0.24,isotropic,0.75,0,0,3.0,1.0,[0.86748812195759],[0.004391228048538]
correlated,0.28,isotropic,0.75,0,0,3.0,1.0,[0.8666048937491558],[0.0045794221720659]
correlated,0.32,isotropic,0.75,0,0,3.0,1.0,[0.8659859912152883],[0.0046226316989949]
correlated,0.36,isotropic,0.75,0,0,3.0,1.0,[0.8643328377100359],[0.0048662236111554]
correlated,0.5,isotropic,0.75,0,0,3.0,1.0,[0.863058074463361],[0.0048736962624819]
correlated,0.75,isotropic,0.75,0,0,3.0,1.0,[0.8608613779331905],[0.0047292724883231]
correlated,1.0,isotropic,0.75,0,0,3.0,1.0,[0.8590393905442876],[0.0050870420534317]
correlated,0.05,isotropic,0.9,0,0,3.0,1.0,[0.8842293497640756],[0.0098545664977777]
correlated,0.1,isotropic,0.9,0,0,3.0,1.0,[0.8833743824074627],[0.0047083308414187]
correlated,0.16,isotropic,0.9,0,0,3.0,1.0,[0.8818864804266721],[0.0038445355567685]
correlated,0.2,isotropic,0.9,0,0,3.0,1.0,[0.8809514196054752],[0.0036895404549943]
correlated,0.24,isotropic,0.9,0,0,3.0,1.0,[0.8801648859423982],[0.0039426203554608]
correlated,0.28,isotropic,0.9,0,0,3.0,1.0,[0.8791690224965876],[0.0040467303305133]
correlated,0.32,isotropic,0.9,0,0,3.0,1.0,[0.8790473173916395],[0.0041589325380301]
correlated,0.36,isotropic,0.9,0,0,3.0,1.0,[0.8775768377206998],[0.0044794701182847]
correlated,0.5,isotropic,0.9,0,0,3.0,1.0,[0.8756918314296696],[0.004543553080664]
correlated,0.75,isotropic,0.9,0,0,3.0,1.0,[0.8740471888616634],[0.0043803610038367]
correlated,1.0,isotropic,0.9,0,0,3.0,1.0,[0.8720496521864293],[0.0046086372189445]
correlated,0.05,isotropic,1.05,0,0,3.0,1.0,[0.8941926945587839],[0.0078262172819682]
correlated,0.1,isotropic,1.05,0,0,3.0,1.0,[0.8927691637883712],[0.0043542837020832]
correlated,0.16,isotropic,1.05,0,0,3.0,1.0,[0.8914073821130064],[0.0036420926835926]
correlated,0.2,isotropic,1.05,0,0,3.0,1.0,[0.8921050869565181],[0.0038309947771809]
correlated,0.24,isotropic,1.05,0,0,3.0,1.0,[0.8912646378237239],[0.003558007087]
correlated,0.28,isotropic,1.05,0,0,3.0,1.0,[0.890102905478608],[0.0040372826505539]
correlated,0.32,isotropic,1.05,0,0,3.0,1.0,[0.8888721129457791],[0.0046420676807557]
correlated,0.36,isotropic,1.05,0,0,3.0,1.0,[0.887928905551614],[0.0040429977045521]
correlated,0.5,isotropic,1.05,0,0,3.0,1.0,[0.8863994253942837],[0.0044583612834414]
correlated,0.75,isotropic,1.05,0,0,3.0,1.0,[0.8848429698650344],[0.0047941577939072]
correlated,1.0,isotropic,1.05,0,0,3.0,1.0,[0.8823000249102807],[0.0048066575031961]
correlated,0.05,isotropic,1.2,0,0,3.0,1.0,[0.9028182459685524],[0.0068767961807113]
correlated,0.1,isotropic,1.2,0,0,3.0,1.0,[0.9014229383299006],[0.003664815600113]
correlated,0.16,isotropic,1.2,0,0,3.0,1.0,[0.90044053884678],[0.0033926151679445]
correlated,0.2,isotropic,1.2,0,0,3.0,1.0,[0.8998394544334944],[0.0031592521111984]
correlated,0.24,isotropic,1.2,0,0,3.0,1.0,[0.8997290033876517],[0.0033212123139698]
correlated,0.28,isotropic,1.2,0,0,3.0,1.0,[0.8987279676560184],[0.0035786888397014]
correlated,0.32,isotropic,1.2,0,0,3.0,1.0,[0.8972124829169681],[0.0038469179698664]
correlated,0.36,isotropic,1.2,0,0,3.0,1.0,[0.8960137179489124],[0.004444546764731]
correlated,0.5,isotropic,1.2,0,0,3.0,1.0,[0.8945684949087626],[0.004199903668964]
correlated,0.75,isotropic,1.2,0,0,3.0,1.0,[0.8923181801506758],[0.0039299498650448]
correlated,1.0,isotropic,1.2,0,0,3.0,1.0,[0.8907247630186217],[0.0042401476212849]
correlated,0.05,isotropic,0.45,0,0,3.0,3.0,[0.8411147030971982],[0.0206078419719636]
correlated,0.1,isotropic,0.45,0,0,3.0,3.0,[0.8155925603347537],[0.0085374013491136]
correlated,0.16,isotropic,0.45,0,0,3.0,3.0,[0.8109038064950661],[0.0059318507469665]
correlated,0.2,isotropic,0.45,0,0,3.0,3.0,[0.8103530800519883],[0.0059770999594286]
correlated,0.24,isotropic,0.45,0,0,3.0,3.0,[0.8086333774675755],[0.0064287011370069]
correlated,0.28,isotropic,0.45,0,0,3.0,3.0,[0.8078823334557779],[0.0051921234559289]
correlated,0.32,isotropic,0.45,0,0,3.0,3.0,[0.8065703498876291],[0.0054539649397153]
correlated,0.36,isotropic,0.45,0,0,3.0,3.0,[0.8060491616561833],[0.005016262092404]
correlated,0.5,isotropic,0.45,0,0,3.0,3.0,[0.8014863204328414],[0.0056859386643888]
correlated,0.75,isotropic,0.45,0,0,3.0,3.0,[0.795646785874148],[0.0055356087106961]
correlated,1.0,isotropic,0.45,0,0,3.0,3.0,[0.7925068854223696],[0.0058723339282804]
correlated,0.05,isotropic,0.6,0,0,3.0,3.0,[0.8635117683068922],[0.0122046886727086]
correlated,0.1,isotropic,0.6,0,0,3.0,3.0,[0.8443458673667004],[0.0072545295887999]
correlated,0.16,isotropic,0.6,0,0,3.0,3.0,[0.8410726888155893],[0.0053660972035753]
correlated,0.2,isotropic,0.6,0,0,3.0,3.0,[0.8391373011538128],[0.0050731476893899]
correlated,0.24,isotropic,0.6,0,0,3.0,3.0,[0.8375947611404851],[0.0044591634569875]
correlated,0.28,isotropic,0.6,0,0,3.0,3.0,[0.8373351761918942],[0.0044689559459674]
correlated,0.32,isotropic,0.6,0,0,3.0,3.0,[0.8366742553150269],[0.0052873841822621]
correlated,0.36,isotropic,0.6,0,0,3.0,3.0,[0.8363824047397257],[0.0046400432166447]
correlated,0.5,isotropic,0.6,0,0,3.0,3.0,[0.8334499590724627],[0.0046244538031364]
correlated,0.75,isotropic,0.6,0,0,3.0,3.0,[0.8276443429007331],[0.0051902648871809]
correlated,1.0,isotropic,0.6,0,0,3.0,3.0,[0.823827804580208],[0.0051490010001558]
correlated,0.05,isotropic,0.75,0,0,3.0,3.0,[0.8764051283466048],[0.0085011734828481]
correlated,0.1,isotropic,0.75,0,0,3.0,3.0,[0.8633711275768338],[0.008507616897885]
correlated,0.16,isotropic,0.75,0,0,3.0,3.0,[0.861783933506242],[0.0048188836942407]
correlated,0.2,isotropic,0.75,0,0,3.0,3.0,[0.8597789315982314],[0.0040070678490908]
correlated,0.24,isotropic,0.75,0,0,3.0,3.0,[0.8584146454340307],[0.0045643247229756]
correlated,0.28,isotropic,0.75,0,0,3.0,3.0,[0.8585186252548349],[0.0039872418062277]
correlated,0.32,isotropic,0.75,0,0,3.0,3.0,[0.8579944628365459],[0.0041741247546743]
correlated,0.36,isotropic,0.75,0,0,3.0,3.0,[0.8569074879103962],[0.0041150061055132]
correlated,0.5,isotropic,0.75,0,0,3.0,3.0,[0.8538497036298908],[0.0041768643775639]
correlated,0.75,isotropic,0.75,0,0,3.0,3.0,[0.8485446137190781],[0.0047759563756624]
correlated,1.0,isotropic,0.75,0,0,3.0,3.0,[0.8457234435574335],[0.0051665589080886]
correlated,0.05,isotropic,0.9,0,0,3.0,3.0,[0.8855663215069678],[0.0059176731128974]
correlated,0.1,isotropic,0.9,0,0,3.0,3.0,[0.8761213067757572],[0.0079337851843897]
correlated,0.16,isotropic,0.9,0,0,3.0,3.0,[0.87644145089841],[0.0047629171017946]
correlated,0.2,isotropic,0.9,0,0,3.0,3.0,[0.8745021811852092],[0.0039421505234557]
correlated,0.24,isotropic,0.9,0,0,3.0,3.0,[0.873595074194869],[0.0040767544909859]
correlated,0.28,isotropic,0.9,0,0,3.0,3.0,[0.8728094683087441],[0.0039902852718133]
correlated,0.32,isotropic,0.9,0,0,3.0,3.0,[0.8726118989440388],[0.00408030914265]
correlated,0.36,isotropic,0.9,0,0,3.0,3.0,[0.8726799548046321],[0.0036671091490091]
correlated,0.5,isotropic,0.9,0,0,3.0,3.0,[0.869751708747217],[0.0040599194882581]
correlated,0.75,isotropic,0.9,0,0,3.0,3.0,[0.8646243310095877],[0.005155899296163]
correlated,1.0,isotropic,0.9,0,0,3.0,3.0,[0.8613821411667599],[0.0048376958858535]
correlated,0.05,isotropic,1.05,0,0,3.0,3.0,[0.8911634671425788],[0.0043511824737658]
correlated,0.1,isotropic,1.05,0,0,3.0,3.0,[0.8872463823681984],[0.0072156467590308]
correlated,0.16,isotropic,1.05,0,0,3.0,3.0,[0.8873360165905855],[0.0042219922057174]
correlated,0.2,isotropic,1.05,0,0,3.0,3.0,[0.8853501233308223],[0.004251072623471]
correlated,0.24,isotropic,1.05,0,0,3.0,3.0,[0.8854574644811491],[0.0041354479398447]
correlated,0.28,isotropic,1.05,0,0,3.0,3.0,[0.8841124078358414],[0.0038198805664932]
correlated,0.32,isotropic,1.05,0,0,3.0,3.0,[0.8844455239571379],[0.0031900034536044]
correlated,0.36,isotropic,1.05,0,0,3.0,3.0,[0.883860679080105],[0.0030823251163432]
correlated,0.5,isotropic,1.05,0,0,3.0,3.0,[0.8810031358410434],[0.0035963496392299]
correlated,0.75,isotropic,1.05,0,0,3.0,3.0,[0.8767456799820686],[0.0043738726504287]
correlated,1.0,isotropic,1.05,0,0,3.0,3.0,[0.8734866756249885],[0.0045376511663223]
correlated,0.05,isotropic,1.2,0,0,3.0,3.0,[0.8968122727659025],[0.0036152855751109]
correlated,0.1,isotropic,1.2,0,0,3.0,3.0,[0.8943969063515007],[0.0074854463585318]
correlated,0.16,isotropic,1.2,0,0,3.0,3.0,[0.8963417192853159],[0.0043208167313606]
correlated,0.2,isotropic,1.2,0,0,3.0,3.0,[0.8948800779431676],[0.0035751109624109]
correlated,0.24,isotropic,1.2,0,0,3.0,3.0,[0.8941795074221326],[0.0031949076010406]
